userId,itemId,rating,genre
193,102,4.0,15
193,432,4.0,0
193,432,4.0,1
193,432,4.0,14
193,432,4.0,15
194,652,4.0,0
194,652,4.0,5
194,652,4.0,15
194,658,3.0,7
194,658,3.0,13
194,139,4.0,3
194,139,4.0,7
194,22,3.0,4
194,22,3.0,13
194,2087,2.0,0
194,2087,2.0,5
194,2087,2.0,7
194,96,2.0,1
194,96,2.0,3
194,96,2.0,8
194,662,3.0,0
194,662,3.0,1
194,662,3.0,15
194,320,1.0,4
194,27,3.0,0
194,27,3.0,7
194,27,3.0,16
194,385,2.0,5
194,385,2.0,7
194,385,2.0,15
194,140,1.0,0
194,140,1.0,1
194,140,1.0,4
194,140,1.0,5
194,29,3.0,1
194,29,3.0,7
194,673,4.0,5
194,673,4.0,9
194,673,4.0,12
194,673,4.0,15
194,32,1.0,0
194,32,1.0,5
194,32,1.0,15
194,680,2.0,10
194,680,2.0,14
194,36,1.0,0
194,36,1.0,1
194,36,1.0,14
194,40,4.0,4
194,40,4.0,7
194,688,2.0,6
194,3332,2.0,1
194,3332,2.0,3
194,3332,2.0,4
194,3332,2.0,8
194,3332,2.0,13
194,143,5.0,0
194,143,5.0,1
194,143,5.0,14
194,2110,3.0,4
194,2110,3.0,7
194,2110,3.0,13
194,690,3.0,0
194,690,3.0,5
194,690,3.0,15
194,49,3.0,4
194,49,3.0,5
194,49,3.0,7
194,49,3.0,15
194,3333,2.0,0
194,3333,2.0,15
194,3333,2.0,17
194,99,3.0,5
194,99,3.0,7
194,3056,1.0,0
194,3056,1.0,5
194,3056,1.0,10
194,55,3.0,0
194,55,3.0,5
194,55,3.0,7
194,55,3.0,15
194,57,2.0,4
194,57,2.0,7
194,57,2.0,13
194,57,2.0,16
194,2524,3.0,1
194,2524,3.0,4
194,2524,3.0,17
194,64,3.0,0
194,64,3.0,13
194,64,3.0,15
194,2123,2.0,0
194,2123,2.0,14
194,2123,2.0,15
194,146,3.0,0
194,146,3.0,1
194,146,3.0,4
194,146,3.0,13
194,146,3.0,15
194,66,1.0,0
194,66,1.0,8
194,2951,1.0,0
194,2951,1.0,4
194,2951,1.0,5
194,2951,1.0,15
194,2528,3.0,10
194,2528,3.0,14
194,2528,3.0,15
194,4575,2.0,1
194,4575,2.0,6
194,69,4.0,15
194,702,3.0,4
194,72,4.0,0
194,72,4.0,1
194,72,4.0,14
194,72,4.0,15
194,73,2.0,0
194,73,2.0,1
194,73,2.0,4
194,73,2.0,8
194,79,4.0,7
194,79,4.0,16
194,622,3.0,3
194,622,3.0,7
194,153,3.0,0
194,153,3.0,14
194,153,3.0,15
194,87,2.0,4
194,87,2.0,7
194,87,2.0,8
194,87,2.0,13
194,87,2.0,15
194,89,3.0,0
194,89,3.0,14
194,90,4.0,1
194,90,4.0,7
194,90,4.0,17
194,92,4.0,5
194,92,4.0,10
194,92,4.0,15
194,101,3.0,2
194,101,3.0,3
194,101,3.0,8
194,101,3.0,11
194,101,3.0,13
194,324,3.0,4
194,324,3.0,13
194,505,4.0,4
194,505,4.0,5
194,505,4.0,7
194,505,4.0,15
194,94,4.0,1
194,94,4.0,2
194,94,4.0,3
194,94,4.0,8
194,94,4.0,11
194,5090,4.0,6
194,429,2.0,7
194,429,2.0,8
194,429,2.0,10
194,429,2.0,15
194,102,2.0,0
194,102,2.0,1
194,102,2.0,13
194,102,2.0,15
194,325,1.0,4
194,325,1.0,8
194,325,1.0,13
194,325,1.0,14
194,157,5.0,5
194,157,5.0,7
194,2153,3.0,4
194,2153,3.0,7
194,2153,3.0,13
194,731,3.0,4
194,731,3.0,11
194,731,3.0,13
194,2284,3.0,11
194,2284,3.0,13
194,2207,5.0,4
194,2207,5.0,13
194,733,3.0,0
194,733,3.0,1
194,733,3.0,12
194,733,3.0,13
194,733,3.0,15
194,734,2.0,4
194,734,2.0,7
194,734,2.0,13
194,159,5.0,4
194,159,5.0,5
194,736,5.0,7
194,736,5.0,13
194,160,5.0,9
194,160,5.0,12
194,2155,3.0,4
194,2155,3.0,13
194,737,2.0,4
194,737,2.0,7
194,737,2.0,13
194,161,4.0,1
194,161,4.0,3
194,161,4.0,8
194,161,4.0,11
194,738,4.0,7
194,738,4.0,13
194,738,4.0,16
194,2238,2.0,4
194,739,5.0,7
194,739,5.0,9
194,739,5.0,13
194,551,5.0,7
194,551,5.0,12
194,434,5.0,1
194,434,5.0,7
194,434,5.0,14
194,1951,4.0,9
194,1951,4.0,13
194,1951,4.0,15
194,1952,5.0,5
194,1952,5.0,9
194,1952,5.0,12
194,4578,3.0,7
194,4578,3.0,8
194,4578,3.0,13
194,5091,3.0,7
194,2239,3.0,4
194,2239,3.0,11
194,2239,3.0,13
194,2161,3.0,4
194,2161,3.0,13
194,2241,2.0,1
194,2241,2.0,4
194,742,4.0,3
194,742,4.0,7
194,742,4.0,8
194,742,4.0,13
194,2162,4.0,7
194,5092,3.0,5
194,5092,3.0,7
194,2166,4.0,1
194,2166,4.0,4
194,2166,4.0,13
194,2166,4.0,16
194,2286,3.0,7
194,4389,4.0,4
194,4389,4.0,7
194,2242,3.0,3
194,2242,3.0,7
194,2169,4.0,1
194,2169,4.0,7
194,2169,4.0,14
194,326,3.0,11
194,326,3.0,13
194,170,1.0,0
194,170,1.0,5
194,170,1.0,15
194,171,3.0,3
194,171,3.0,4
194,171,3.0,8
194,171,3.0,11
194,581,4.0,4
194,581,4.0,14
194,435,3.0,4
194,2548,3.0,4
194,2548,3.0,11
194,2548,3.0,13
194,748,4.0,5
194,748,4.0,7
194,3338,4.0,1
194,3338,4.0,7
194,2174,3.0,7
194,2174,3.0,16
194,751,4.0,7
194,2288,2.0,7
194,174,3.0,3
194,174,3.0,7
194,174,3.0,14
194,527,2.0,0
194,527,2.0,13
194,2176,3.0,7
194,1954,4.0,7
194,175,1.0,4
194,175,1.0,5
194,3,1.0,0
194,3,1.0,1
194,3,1.0,14
194,3,1.0,15
194,177,3.0,1
194,177,3.0,4
194,177,3.0,8
194,762,4.0,5
194,762,4.0,7
194,762,4.0,9
194,765,3.0,6
194,327,4.0,7
194,179,4.0,0
194,179,4.0,1
194,179,4.0,14
194,105,3.0,0
194,105,3.0,1
194,105,3.0,4
194,105,3.0,8
194,105,3.0,13
194,180,3.0,0
194,180,3.0,1
194,181,4.0,0
194,181,4.0,1
194,181,4.0,10
194,181,4.0,14
194,553,3.0,0
194,553,3.0,1
194,553,3.0,17
194,768,4.0,7
194,183,4.0,0
194,183,4.0,7
194,183,4.0,16
194,106,5.0,0
194,106,5.0,1
194,106,5.0,14
194,184,3.0,5
194,184,3.0,7
194,185,5.0,10
194,185,5.0,14
194,772,4.0,7
194,772,4.0,16
194,187,5.0,0
194,187,5.0,4
194,187,5.0,11
194,328,5.0,5
194,328,5.0,7
194,188,4.0,7
194,188,4.0,16
194,189,4.0,7
194,2551,3.0,7
194,2551,3.0,13
194,774,2.0,7
194,190,4.0,4
194,190,4.0,13
194,438,3.0,7
194,775,5.0,0
194,775,5.0,7
194,775,5.0,16
194,776,4.0,4
194,776,4.0,5
194,107,3.0,4
194,107,3.0,7
194,107,3.0,13
194,191,3.0,0
194,191,3.0,14
194,191,3.0,15
194,439,2.0,7
194,439,2.0,16
194,777,4.0,4
194,777,4.0,7
194,777,4.0,13
194,329,4.0,4
194,329,4.0,7
194,329,4.0,13
194,389,4.0,1
194,389,4.0,7
194,389,4.0,16
194,782,5.0,5
194,782,5.0,9
194,782,5.0,12
194,782,5.0,15
194,2186,4.0,7
194,2186,4.0,14
194,2186,4.0,15
194,783,4.0,0
194,783,4.0,1
194,783,4.0,7
194,783,4.0,17
194,2245,3.0,4
194,2245,3.0,11
194,2245,3.0,16
194,195,2.0,1
194,195,2.0,7
194,784,3.0,5
194,784,3.0,9
194,784,3.0,15
194,785,4.0,0
194,785,4.0,1
194,785,4.0,7
194,785,4.0,16
194,5,3.0,7
194,5,3.0,16
194,196,2.0,4
194,196,2.0,8
194,196,2.0,13
194,788,3.0,5
194,788,3.0,15
194,788,3.0,16
194,2189,4.0,4
194,2189,4.0,12
194,2189,4.0,15
194,197,3.0,1
194,197,3.0,4
194,197,3.0,14
194,789,4.0,7
194,789,4.0,16
194,440,2.0,0
194,440,2.0,1
194,440,2.0,8
194,390,5.0,7
194,198,5.0,4
194,198,5.0,8
194,791,4.0,4
194,791,4.0,7
194,791,4.0,16
194,199,5.0,2
194,199,5.0,3
194,199,5.0,8
194,199,5.0,11
194,793,5.0,5
194,793,5.0,9
194,793,5.0,12
194,6,5.0,0
194,6,5.0,1
194,6,5.0,7
194,202,3.0,0
194,202,3.0,1
194,2192,2.0,4
194,2192,2.0,7
194,7,4.0,7
194,441,3.0,3
194,441,3.0,7
194,441,3.0,8
194,798,5.0,0
194,798,5.0,17
194,204,3.0,4
194,204,3.0,13
194,799,3.0,0
194,799,3.0,10
194,799,3.0,14
194,799,3.0,15
194,8,4.0,8
194,8,4.0,10
194,8,4.0,13
194,8,4.0,15
194,803,1.0,0
194,803,1.0,1
194,803,1.0,15
194,209,2.0,0
194,209,2.0,12
194,209,2.0,14
194,210,3.0,0
194,210,3.0,1
194,210,3.0,14
194,210,3.0,15
194,444,3.0,0
194,444,3.0,1
194,444,3.0,14
194,211,4.0,1
194,211,4.0,4
194,211,4.0,14
194,213,3.0,4
194,213,3.0,11
194,213,3.0,13
194,214,4.0,0
194,214,4.0,10
194,805,3.0,0
194,805,3.0,4
194,805,3.0,14
194,330,3.0,7
194,330,3.0,13
194,445,4.0,4
194,2249,2.0,4
194,2249,2.0,7
194,817,4.0,0
194,817,4.0,1
194,817,4.0,4
194,456,2.0,0
194,456,2.0,1
194,456,2.0,15
194,5093,2.0,3
194,5093,2.0,8
194,4112,1.0,0
194,4112,1.0,7
194,827,3.0,0
194,827,3.0,15
194,828,4.0,0
194,828,4.0,1
194,828,4.0,15
194,2252,2.0,4
194,2252,2.0,7
194,532,3.0,0
194,532,3.0,10
194,532,3.0,14
194,4590,2.0,3
194,4590,2.0,4
194,4590,2.0,8
194,394,3.0,4
194,3068,4.0,0
194,3068,4.0,4
194,3068,4.0,11
194,852,4.0,4
194,852,4.0,6
194,853,1.0,0
194,853,1.0,1
194,853,1.0,14
194,112,3.0,1
194,112,3.0,4
194,112,3.0,7
194,223,1.0,0
194,223,1.0,4
194,223,1.0,5
194,223,1.0,15
194,335,4.0,4
194,335,4.0,13
194,4406,3.0,7
194,4406,3.0,13
194,2302,3.0,7
194,2302,3.0,11
194,2302,3.0,13
194,5094,4.0,7
194,2304,3.0,7
194,2304,3.0,13
194,2304,3.0,16
194,2305,3.0,7
194,2305,3.0,13
194,2306,3.0,7
194,2306,3.0,11
194,2306,3.0,13
194,870,2.0,7
194,870,2.0,12
194,2308,4.0,7
194,2308,4.0,11
194,12,3.0,0
194,12,3.0,5
194,12,3.0,15
194,224,1.0,7
194,872,3.0,7
194,2309,1.0,7
194,2310,4.0,4
194,2310,4.0,7
194,225,5.0,7
194,874,3.0,7
194,875,2.0,7
194,875,2.0,12
194,2578,2.0,4
194,2578,2.0,14
194,229,1.0,0
194,229,1.0,4
194,229,1.0,5
194,229,1.0,7
194,397,1.0,0
194,397,1.0,4
194,397,1.0,5
194,397,1.0,7
194,230,1.0,0
194,230,1.0,4
194,230,1.0,5
194,230,1.0,7
194,3111,1.0,4
194,3111,1.0,10
194,2210,3.0,0
194,2210,3.0,1
194,2210,3.0,7
194,2581,4.0,3
194,2581,4.0,4
194,2581,4.0,8
194,398,5.0,0
194,398,5.0,1
194,398,5.0,7
194,236,2.0,1
194,236,2.0,14
194,337,3.0,5
194,337,3.0,7
194,337,3.0,12
194,337,3.0,15
194,113,5.0,0
194,113,5.0,7
194,113,5.0,16
194,4410,5.0,1
194,4410,5.0,3
194,4410,5.0,8
194,240,2.0,1
194,240,2.0,3
194,240,2.0,4
194,240,2.0,8
194,240,2.0,14
194,241,4.0,6
194,1966,3.0,7
194,1966,3.0,13
194,1966,3.0,16
194,2583,3.0,7
194,2583,3.0,13
194,2583,3.0,17
194,3021,3.0,7
194,3021,3.0,16
194,4962,2.0,1
194,4962,2.0,3
194,4963,2.0,3
194,4963,2.0,11
194,2586,2.0,1
194,2586,2.0,4
194,2586,2.0,11
194,249,2.0,0
194,249,2.0,1
194,249,2.0,14
194,251,1.0,4
194,251,1.0,8
194,251,1.0,13
194,252,5.0,2
194,252,5.0,3
194,252,5.0,4
194,252,5.0,11
194,13,3.0,0
194,13,3.0,1
194,13,3.0,14
194,253,3.0,4
194,254,2.0,4
194,254,2.0,5
194,254,2.0,15
194,3546,2.0,4
194,2587,3.0,5
194,2587,3.0,7
194,256,3.0,0
194,256,3.0,1
194,256,3.0,8
194,257,3.0,3
194,257,3.0,4
194,257,3.0,8
194,2315,3.0,7
194,887,2.0,4
194,887,2.0,8
194,887,2.0,14
194,4376,3.0,1
194,4376,3.0,3
194,4376,3.0,11
194,461,3.0,1
194,461,3.0,2
194,461,3.0,3
194,461,3.0,7
194,261,3.0,4
194,261,3.0,13
194,14,2.0,1
194,14,2.0,4
194,263,2.0,4
194,263,2.0,8
194,5095,4.0,7
194,5095,4.0,9
194,5095,4.0,15
194,891,5.0,5
194,891,5.0,7
194,891,5.0,9
194,891,5.0,15
194,15,3.0,0
194,15,3.0,1
194,15,3.0,8
194,264,3.0,0
194,264,3.0,5
194,264,3.0,7
194,2504,3.0,7
194,2504,3.0,16
194,4344,4.0,7
194,4344,4.0,12
194,4344,4.0,15
194,894,3.0,4
194,894,3.0,7
194,894,3.0,13
194,267,3.0,5
194,267,3.0,7
194,267,3.0,15
194,897,3.0,0
194,897,3.0,10
194,897,3.0,14
194,897,3.0,15
194,517,2.0,7
194,517,2.0,8
194,517,2.0,13
194,16,4.0,1
194,16,4.0,2
194,16,4.0,3
194,16,4.0,4
194,16,4.0,8
194,462,3.0,4
194,4415,3.0,7
194,900,3.0,7
194,3662,1.0,4
194,3662,1.0,10
194,3662,1.0,15
194,2613,4.0,4
194,2613,4.0,7
194,465,3.0,0
194,465,3.0,15
194,339,4.0,1
194,339,4.0,2
194,339,4.0,3
194,339,4.0,4
194,4197,3.0,4
194,909,5.0,0
194,909,5.0,1
194,909,5.0,8
194,909,5.0,10
194,2511,3.0,1
194,2511,3.0,8
194,2511,3.0,13
194,2511,3.0,14
194,2511,3.0,15
194,2615,3.0,0
194,2615,3.0,1
194,2615,3.0,15
194,519,5.0,4
194,519,5.0,7
194,519,5.0,13
194,2257,1.0,0
194,2257,1.0,1
194,2257,1.0,15
194,3665,1.0,0
194,3665,1.0,1
194,3665,1.0,15
194,3665,1.0,16
194,914,1.0,0
194,914,1.0,1
194,914,1.0,4
194,914,1.0,13
194,272,1.0,0
194,272,1.0,1
194,272,1.0,4
194,272,1.0,13
194,915,3.0,4
194,915,3.0,14
194,537,1.0,0
194,537,1.0,7
194,2618,1.0,0
194,2618,1.0,7
194,2619,1.0,0
194,2619,1.0,7
194,3340,2.0,0
194,3340,2.0,1
194,3340,2.0,3
194,3340,2.0,8
194,3340,2.0,12
194,3340,2.0,15
194,466,2.0,4
194,4419,3.0,7
194,4419,3.0,8
194,2628,1.0,0
194,2628,1.0,4
194,2628,1.0,13
194,2628,1.0,15
194,5096,2.0,0
194,5096,2.0,16
194,341,3.0,4
194,341,3.0,5
194,2634,3.0,0
194,2634,3.0,1
194,2634,3.0,7
194,2634,3.0,15
194,2988,2.0,0
194,2988,2.0,14
194,2988,2.0,15
194,2988,2.0,17
194,400,3.0,0
194,400,3.0,1
194,400,3.0,14
194,401,4.0,0
194,401,4.0,7
194,401,4.0,14
194,2635,3.0,0
194,2635,3.0,14
194,2637,3.0,0
194,2637,3.0,14
194,2638,3.0,0
194,2638,3.0,14
194,4082,1.0,0
194,4082,1.0,14
194,925,1.0,0
194,925,1.0,5
194,934,3.0,4
194,277,3.0,0
194,277,3.0,5
194,937,3.0,0
194,937,3.0,1
194,937,3.0,4
194,937,3.0,8
194,937,3.0,10
194,937,3.0,15
194,278,3.0,0
194,278,3.0,1
194,278,3.0,14
194,279,2.0,0
194,279,2.0,1
194,279,2.0,14
194,2644,2.0,0
194,2644,2.0,14
194,403,3.0,4
194,403,3.0,10
194,403,3.0,11
194,403,3.0,14
194,2508,4.0,0
194,2508,4.0,7
194,2508,4.0,14
194,943,2.0,2
194,943,2.0,4
194,943,2.0,11
194,944,1.0,0
194,944,1.0,4
194,944,1.0,14
194,944,1.0,17
194,342,2.0,4
194,342,2.0,13
194,947,1.0,7
194,947,1.0,10
194,947,1.0,15
194,4556,2.0,10
194,4556,2.0,15
194,952,1.0,0
194,952,1.0,10
194,952,1.0,14
194,952,1.0,15
194,2326,3.0,0
194,2326,3.0,7
194,2326,3.0,13
194,2326,3.0,16
194,2329,2.0,7
194,2330,3.0,4
194,2330,3.0,10
194,2330,3.0,11
194,2652,3.0,4
194,2652,3.0,7
194,956,2.0,0
194,956,2.0,12
194,3605,3.0,4
194,286,3.0,4
194,287,4.0,4
194,289,2.0,4
194,289,2.0,7
194,289,2.0,8
194,289,2.0,13
194,290,2.0,3
194,290,2.0,4
194,538,3.0,0
194,538,3.0,1
194,538,3.0,8
194,524,3.0,1
194,524,3.0,2
194,524,3.0,4
194,524,3.0,8
194,524,3.0,11
194,121,4.0,7
194,121,4.0,13
194,2990,3.0,1
194,2990,3.0,4
194,2990,3.0,11
194,5097,3.0,4
194,293,4.0,1
194,293,4.0,8
194,294,4.0,11
194,963,2.0,4
194,297,3.0,0
194,297,3.0,1
194,297,3.0,14
194,297,3.0,15
194,2666,4.0,5
194,2666,4.0,15
194,298,1.0,4
194,2667,3.0,7
194,2667,3.0,13
194,3349,3.0,11
194,3349,3.0,13
194,3349,3.0,16
194,2668,4.0,0
194,2668,4.0,7
194,2668,4.0,16
194,5098,2.0,4
194,5098,2.0,11
194,965,3.0,0
194,965,3.0,1
194,965,3.0,15
194,2993,3.0,0
194,2993,3.0,17
194,18,3.0,1
194,18,3.0,4
194,18,3.0,8
194,18,3.0,14
194,2673,3.0,7
194,2673,3.0,8
194,2673,3.0,11
194,971,2.0,0
194,971,2.0,5
194,971,2.0,7
194,971,2.0,14
194,971,2.0,15
194,299,2.0,0
194,299,2.0,5
194,299,2.0,14
194,299,2.0,15
194,300,4.0,1
194,300,4.0,2
194,300,4.0,3
194,300,4.0,4
194,300,4.0,5
194,300,4.0,8
194,300,4.0,12
194,5099,3.0,7
194,2675,3.0,0
194,2675,3.0,1
194,2675,3.0,15
194,544,2.0,10
194,544,2.0,15
194,4432,3.0,7
194,546,4.0,5
194,546,4.0,7
194,4198,4.0,4
194,4198,4.0,16
194,2678,5.0,4
194,2678,5.0,7
194,2678,5.0,16
194,4199,4.0,17
194,304,1.0,4
194,407,2.0,1
194,407,2.0,4
194,407,2.0,8
194,4433,3.0,4
194,4433,3.0,11
194,2994,4.0,0
194,2994,4.0,7
194,2994,4.0,16
194,2681,4.0,7
194,2681,4.0,12
194,2682,2.0,4
194,2682,2.0,13
194,5100,3.0,4
194,984,4.0,6
194,985,3.0,8
194,985,3.0,10
194,985,3.0,12
194,985,3.0,13
194,2336,5.0,4
194,2336,5.0,8
194,2337,4.0,7
194,2685,3.0,7
194,4615,2.0,4
194,4615,2.0,7
194,4615,2.0,13
194,2338,3.0,7
194,309,4.0,0
194,309,4.0,4
194,309,4.0,5
194,309,4.0,15
194,989,3.0,0
194,989,3.0,7
194,5101,3.0,7
194,5101,3.0,13
194,5101,3.0,17
194,5102,3.0,7
194,467,3.0,5
194,467,3.0,7
194,995,3.0,7
194,311,2.0,5
194,311,2.0,7
194,311,2.0,15
194,645,4.0,1
194,645,4.0,4
194,645,4.0,14
194,3387,1.0,7
194,4616,3.0,7
194,4616,3.0,13
194,2212,3.0,7
194,2212,3.0,16
194,2696,3.0,0
194,2696,3.0,5
194,2696,3.0,13
194,2696,3.0,15
194,2697,4.0,5
194,2697,4.0,7
194,2341,3.0,7
194,313,3.0,4
194,313,3.0,7
194,313,3.0,13
194,2701,3.0,4
194,2701,3.0,13
194,1007,1.0,4
194,315,2.0,4
194,315,2.0,7
194,1008,4.0,0
194,1008,4.0,5
194,1008,4.0,7
194,1008,4.0,15
194,2704,3.0,7
194,2704,3.0,13
194,2704,3.0,15
194,4480,3.0,7
194,1019,3.0,4
194,1019,3.0,7
194,1019,3.0,13
194,2710,4.0,5
194,2710,4.0,7
194,2710,4.0,9
194,2710,4.0,15
194,5103,4.0,4
194,4442,3.0,7
194,2711,2.0,4
194,2711,2.0,7
194,2712,2.0,7
194,2712,2.0,13
194,1026,3.0,4
194,1026,3.0,7
194,1026,3.0,13
194,1027,2.0,5
194,1027,2.0,7
194,2713,3.0,4
194,2713,3.0,7
194,5104,4.0,5
194,5104,4.0,9
194,4091,2.0,3
194,4091,2.0,4
194,4091,2.0,11
194,4939,4.0,0
194,4939,4.0,7
194,2213,3.0,0
194,2213,3.0,1
194,2213,3.0,7
194,2213,3.0,16
194,1032,4.0,4
194,556,1.0,7
194,5105,1.0,5
194,5106,1.0,0
194,5106,1.0,7
194,1034,5.0,5
194,1034,5.0,7
194,1034,5.0,9
194,2722,3.0,0
194,2722,3.0,7
194,2722,3.0,16
194,1035,3.0,4
194,1035,3.0,7
194,1035,3.0,16
194,2724,3.0,7
194,1036,2.0,1
194,1036,2.0,7
194,1036,2.0,15
194,1037,4.0,4
194,1037,4.0,7
194,1037,4.0,13
194,2350,4.0,7
194,1038,4.0,1
194,1038,4.0,7
194,1038,4.0,14
194,1041,3.0,4
194,1041,3.0,7
194,1041,3.0,13
194,2727,3.0,1
194,2727,3.0,7
194,2727,3.0,17
194,2352,3.0,7
194,1045,4.0,4
194,1045,4.0,7
194,2730,3.0,4
194,5107,3.0,4
194,5107,3.0,8
194,5107,3.0,13
194,3352,3.0,0
194,3352,3.0,7
194,3352,3.0,16
194,2733,1.0,4
194,2733,1.0,7
194,1048,3.0,0
194,1048,3.0,14
194,1048,3.0,15
194,2735,3.0,5
194,2735,3.0,15
194,1053,3.0,4
194,1053,3.0,7
194,2353,3.0,7
194,2353,3.0,10
194,2353,3.0,15
194,2739,3.0,4
194,2739,3.0,11
194,2739,3.0,13
194,1054,2.0,4
194,1055,3.0,0
194,1055,3.0,15
194,1055,3.0,16
194,468,5.0,0
194,468,5.0,1
194,468,5.0,7
194,4452,1.0,4
194,4452,1.0,7
194,2742,1.0,1
194,2742,1.0,4
194,2355,4.0,1
194,2355,4.0,4
194,2355,4.0,13
194,1068,3.0,0
194,1068,3.0,1
194,1068,3.0,14
194,1068,3.0,15
194,1069,3.0,0
194,1069,3.0,1
194,1069,3.0,15
194,3354,3.0,0
194,3354,3.0,7
194,3354,3.0,16
194,4624,4.0,0
194,4624,4.0,1
194,4624,4.0,7
194,4624,4.0,16
194,2356,3.0,7
194,2356,3.0,13
194,19,5.0,4
194,19,5.0,17
194,2264,3.0,0
194,2264,3.0,14
194,2264,3.0,15
194,2948,2.0,0
194,2948,2.0,14
194,3076,2.0,1
194,3076,2.0,7
194,3076,2.0,13
194,3076,2.0,14
194,2750,2.0,5
194,2750,2.0,7
194,2750,2.0,14
194,2750,2.0,15
194,2751,3.0,0
194,2751,3.0,1
194,2751,3.0,14
194,5108,1.0,0
194,5108,1.0,4
194,5108,1.0,13
194,1072,1.0,0
194,1072,1.0,5
194,4462,3.0,7
194,1075,3.0,5
194,1075,3.0,7
194,3690,3.0,0
194,3690,3.0,1
194,3690,3.0,4
194,3690,3.0,8
194,1076,3.0,7
194,1076,3.0,16
194,2482,1.0,0
194,2482,1.0,5
194,2482,1.0,15
194,409,3.0,2
194,409,3.0,3
194,409,3.0,4
194,5109,3.0,1
194,5109,3.0,2
194,5109,3.0,3
194,5109,3.0,4
194,5109,3.0,8
194,1080,2.0,7
194,1080,2.0,15
194,4569,3.0,4
194,1081,3.0,0
194,1081,3.0,5
194,1081,3.0,15
194,3001,2.0,7
194,3001,2.0,16
194,3355,3.0,0
194,3355,3.0,4
194,3355,3.0,16
194,608,2.0,0
194,608,2.0,4
194,611,3.0,7
194,611,3.0,10
194,611,3.0,15
194,1092,4.0,0
194,1092,4.0,4
194,1092,4.0,5
194,1092,4.0,13
194,615,5.0,7
194,615,5.0,17
194,616,3.0,4
194,616,3.0,17
194,4625,1.0,0
194,4625,1.0,1
194,4625,1.0,8
194,1095,3.0,4
194,1095,3.0,5
194,1095,3.0,7
194,1095,3.0,13
194,1095,3.0,15
194,348,5.0,7
194,4629,3.0,4
194,4483,1.0,0
194,4483,1.0,7
194,4483,1.0,15
194,1101,3.0,7
194,1101,3.0,15
194,3356,4.0,0
194,3356,4.0,1
194,3356,4.0,14
194,1105,3.0,7
194,3412,2.0,0
194,3412,2.0,4
194,4796,3.0,4
194,4796,3.0,7
194,1106,1.0,0
194,1106,1.0,4
194,4665,2.0,7
194,4665,2.0,13
194,1107,1.0,4
194,1108,4.0,0
194,1108,4.0,14
194,1108,4.0,15
194,1110,3.0,0
194,1110,3.0,1
194,1110,3.0,15
194,648,2.0,0
194,648,2.0,14
194,648,2.0,15
194,1111,3.0,7
194,1111,3.0,13
194,649,3.0,3
194,649,3.0,4
194,649,3.0,8
194,1115,2.0,7
194,1115,2.0,14
194,1116,2.0,7
194,1117,2.0,0
194,1117,2.0,1
194,2763,4.0,4
194,2966,2.0,1
194,2966,2.0,2
194,2966,2.0,3
194,2966,2.0,4
194,2966,2.0,8
194,351,3.0,4
194,351,3.0,13
194,472,2.0,7
194,352,2.0,7
194,1125,2.0,4
194,1125,2.0,7
194,1125,2.0,13
194,353,2.0,4
194,353,2.0,5
194,1128,3.0,10
194,1131,4.0,5
194,1131,4.0,9
194,1131,4.0,12
194,1131,4.0,15
194,2767,2.0,7
194,2767,2.0,13
194,1229,3.0,4
194,1229,3.0,7
194,1229,3.0,16
195,651,4.0,4
195,43,4.0,7
195,44,5.0,7
195,44,5.0,8
195,44,5.0,13
195,68,4.0,7
195,68,4.0,15
195,4787,2.0,0
195,4787,2.0,1
195,737,3.0,4
195,737,3.0,7
195,737,3.0,13
195,2548,5.0,4
195,2548,5.0,11
195,2548,5.0,13
195,176,4.0,0
195,176,4.0,1
195,176,4.0,14
195,176,4.0,15
195,444,4.0,0
195,444,4.0,1
195,444,4.0,14
195,4527,2.0,4
195,2311,4.0,7
195,2311,4.0,13
195,884,4.0,7
195,884,4.0,12
195,884,4.0,15
195,2584,3.0,3
195,2584,3.0,4
195,262,2.0,1
195,262,2.0,3
195,262,2.0,8
195,340,4.0,4
195,340,4.0,13
195,2323,4.0,7
195,278,4.0,0
195,278,4.0,1
195,278,4.0,14
195,948,3.0,7
195,948,3.0,12
195,948,3.0,15
195,2330,3.0,4
195,2330,3.0,10
195,2330,3.0,11
195,119,5.0,7
195,119,5.0,10
195,119,5.0,12
195,540,4.0,7
195,540,4.0,15
195,121,5.0,7
195,121,5.0,13
195,643,4.0,4
195,643,4.0,7
195,5073,3.0,7
195,2962,3.0,4
195,2962,3.0,13
195,5110,4.0,4
195,5110,4.0,7
195,4657,4.0,7
195,4657,4.0,13
195,962,3.0,5
195,962,3.0,7
195,962,3.0,15
195,966,5.0,0
195,966,5.0,1
195,966,5.0,15
195,5087,4.0,4
195,5087,4.0,7
195,2674,4.0,4
195,2674,4.0,7
195,975,4.0,4
195,975,4.0,13
195,545,4.0,15
195,407,2.0,1
195,407,2.0,4
195,407,2.0,8
195,2682,2.0,4
195,2682,2.0,13
195,986,5.0,0
195,986,5.0,1
195,986,5.0,15
195,2686,4.0,5
195,2686,4.0,13
195,2686,4.0,15
195,990,3.0,0
195,990,3.0,8
195,990,3.0,10
195,990,3.0,12
195,990,3.0,15
195,5111,4.0,7
195,5112,4.0,7
195,644,4.0,3
195,644,4.0,4
195,644,4.0,8
195,645,4.0,1
195,645,4.0,4
195,645,4.0,14
