mid,genre
3705,4
3706,15
3707,13
3708,10
3709,10
3710,4
3712,4
3713,7
3714,7
3715,5
3716,7
3717,5
3718,6
3719,13
3720,7
3721,5
3723,7
3724,7
3725,2
3726,15
3727,17
3728,7
3729,5
3730,7
3731,15
3732,10
3733,7
3734,7
3735,7
3736,7
3737,7
3738,7
3739,13
3740,1
3741,7
3742,7
3743,13
3744,0
3745,0
3746,7
3747,7
3751,2
3752,1
3753,7
3754,4
3755,15
3757,10
3758,7
3759,11
3760,4
3761,0
3763,15
3764,5
3765,5
3766,0
3768,16
3769,0
3770,15
3771,8
3773,4
3774,13
3775,11
3777,4
3780,14
3783,7
3784,4
3785,10
3786,4
3787,4
3788,12
3789,7
3790,7
3791,7
3792,7
3793,1
3794,7
3795,7
3798,7
3799,2
3800,7
3801,12
3802,14
3804,4
3805,1
3806,17
3807,8
3809,4
3810,15
3811,7
3812,4
3813,7
3814,4
3816,7
3819,4
3820,3
3821,4
3822,7
3823,7
3824,7
3825,13
3826,15
3827,4
3829,4
3831,4
3832,10
3833,10
3834,1
3835,15
3836,4
3837,10
3838,10
3839,10
3840,10
3841,0
3843,10
3844,7
3845,7
3846,4
3847,10
3848,7
3849,12
3851,4
3852,4
3854,16
3855,7
3857,15
3858,4
3859,6
3860,5
3861,4
3863,7
3864,1
3865,4
3868,13
3869,4
3870,7
3871,17
3872,7
3873,4
3875,10
3877,1
3879,0
3880,6
3882,4
3883,4
3885,13
3886,7
3889,8
3890,6
3891,7
3892,10
3893,5
3895,15
3896,15
3897,7
3900,7
3901,4
3902,7
3903,7
3905,4
3906,5
3908,10
3909,13
3910,11
3911,4
3913,6
3914,7
3915,7
3916,7
3917,10
3918,10
3919,10
3920,13
3921,4
3922,4
3923,14
3924,4
3925,7
3926,1
3927,14
3928,10
3929,4
3930,14
3932,14
3933,14
3934,14
3936,10
3937,14
3938,10
3939,10
3940,10
3941,10
3942,10
3943,4
3945,2
3946,7
3947,5
3948,4
3949,7
3950,7
3951,7
3952,15
3953,4
3955,4
3956,15
3957,0
3959,1
3960,7
3961,10
3962,10
3963,11
3964,2
3965,9
3966,5
3967,7
3968,4
3969,7
3970,10
3971,12
3972,0
3973,15
3975,7
3976,4
3977,0
3978,13
3979,4
3980,7
3981,14
3983,7
3984,0
3985,7
3986,14
3987,7
3988,8
3989,6
3990,2
3991,4
3992,7
3993,7
3994,7
3996,0
3997,1
3998,7
3999,0
4000,7
4001,0
4002,4
4003,4
4005,15
4006,2
4007,7
4008,7
4009,7
4010,4
4011,15
4012,7
4014,13
4015,4
4016,2
4017,7
4018,4
4019,7
4020,15
4021,7
4022,7
4023,13
4024,13
4025,4
4026,0
4027,4
4029,7
4030,10
4031,7
4033,16
4034,7
4035,17
4036,7
4037,9
4039,11
4040,4
4041,7
4042,0
4043,7
4045,17
4046,7
4047,7
4048,7
4051,10
4052,15
4053,4
4054,13
4055,7
4056,5
4060,7
4061,13
4062,7
4063,13
4066,4
4067,7
4068,4
4069,13
4073,13
4076,13
4077,15
4079,4
4080,4
4081,4
4082,7
4084,5
4085,0
4086,15
4088,7
4089,4
4090,2
4091,4
4092,14
4095,7
4098,7
4101,7
4102,4
4103,1
4104,4
4105,15
4106,7
4108,7
4109,15
4111,16
4114,7
4115,4
4116,4
4117,7
4121,0
4122,7
4123,4
4124,10
4126,7
4128,4
4130,4
4131,4
4132,13
4133,14
4135,1
4136,7
4139,7
4140,13
4141,4
4142,15
4143,12
4144,7
4146,7
4148,15
4149,13
4151,13
4153,4
4155,13
4156,4
4158,2
4159,15
4161,4
4162,4
4166,7
4167,15
4168,4
4169,4
4171,6
4173,13
4174,7
4175,4
4177,15
4178,7
4179,7
4180,0
4181,4
4183,7
4184,4
4185,6
4186,7
4187,7
4188,11
4189,7
4190,7
4191,4
4194,7
4195,12
4197,4
4198,14
4200,0
4201,4
4203,0
4205,4
4207,0
4208,6
4210,7
4211,7
4212,12
4213,14
4214,4
4215,4
4216,7
4217,6
4218,5
4219,4
4220,4
4221,4
4222,10
4223,16
4224,15
4225,4
4226,15
4228,5
4229,13
4231,4
4232,3
4233,4
4234,15
4235,7
4236,6
4237,6
4238,12
4239,7
4241,3
4246,4
4247,4
4248,4
4251,15
4252,7
4254,4
4255,4
4262,0
4263,7
4265,15
4266,10
4267,4
4268,4
4270,15
4271,7
4273,7
4274,7
4275,0
4276,4
4277,14
4278,6
4279,5
4280,13
4281,4
4282,8
4284,4
4290,4
4291,5
4292,7
4293,4
4294,8
4296,7
4297,7
4298,15
4299,0
4300,7
4302,7
4304,6
4305,15
4306,2
4308,11
4310,13
4312,1
4316,7
4317,4
4318,7
4319,17
4321,17
4322,7
4324,7
4326,7
4327,17
4329,17
4332,7
4333,5
4334,7
4337,13
4338,7
4339,16
4340,4
4342,13
4343,4
4344,7
4345,7
4347,7
4349,16
4350,4
4351,15
4352,4
4353,0
4354,5
4355,7
4356,4
4357,4
4359,4
4360,11
4361,4
4366,2
4367,1
4368,4
4369,15
4370,14
4371,7
4372,7
4375,7
4378,7
4380,13
4381,4
4383,7
4384,7
4386,4
4387,0
4388,4
4389,7
4390,7
4391,7
4392,8
4394,4
4396,4
4397,4
4399,7
4401,13
4402,4
4403,10
4404,7
4405,7
4406,17
4407,16
4409,15
4410,5
4411,17
4414,15
4415,4
4417,10
4420,7
4422,7
4424,7
4426,9
4427,7
4428,13
4432,9
4433,7
4437,10
4438,0
4440,0
4441,0
4442,0
4443,14
4444,5
4445,6
4446,14
4447,13
4448,7
4450,5
4451,7
4452,4
4453,6
4454,14
4458,6
4459,6
4462,8
4464,7
4465,7
4466,7
4467,4
4469,5
4470,7
4471,13
4473,16
4474,11
4475,7
4477,3
4478,7
4479,7
4480,10
4482,7
4483,4
4486,7
4487,13
4488,7
4489,4
4490,4
4491,15
4492,4
4493,10
4495,13
4496,12
4498,0
4499,4
4500,4
4501,10
4502,4
4503,13
4506,12
4508,7
4509,4
4511,4
4515,6
4516,4
4518,4
4519,8
4520,4
4521,7
4522,12
4523,7
4524,4
4526,4
4527,13
4528,0
4529,4
4531,0
4532,10
4533,10
4534,17
4535,13
4537,7
4538,7
4539,13
4541,10
4543,0
4544,14
4545,4
4546,15
4550,4
4552,10
4553,15
4555,13
4557,7
4558,4
4559,4
4560,10
4561,4
4562,4
4563,4
4564,8
4565,1
4566,1
4567,1
4568,0
4569,0
4570,4
4571,14
4572,5
4573,7
4577,7
4578,4
4584,4
4585,4
4587,14
4589,11
4590,7
4591,1
4592,4
4593,4
4600,7
4602,5
4603,13
4605,4
4606,7
4608,7
4610,15
4612,7
4614,0
4615,7
4616,7
4617,4
4618,10
4619,4
4621,13
4622,4
4623,4
4624,11
4625,7
4626,14
4627,4
4628,4
4629,0
4630,0
4632,0
4634,1
4636,0
4638,1
4639,4
4640,5
4641,7
4642,11
4643,1
4644,7
4645,5
4649,4
4652,14
4654,0
4655,7
4658,15
4659,7
4660,4
4661,7
4662,4
4663,4
4664,13
4666,4
4667,7
4670,10
4673,15
4674,7
4675,0
4676,4
4677,4
4678,4
4679,4
4680,4
4681,7
4682,10
4684,4
4686,1
4687,4
4688,7
4690,11
4691,14
4692,7
4696,4
4697,10
4698,4
4699,13
4700,4
4701,4
4703,7
4704,1
4705,4
4706,4
4709,11
4710,17
4711,6
4712,7
4713,14
4714,4
4716,7
4717,4
4718,4
4719,13
4720,10
4721,0
4722,4
4723,7
4724,7
4725,15
4727,7
4728,4
4731,7
4732,4
4733,4
4734,4
4735,14
4736,13
4737,7
4738,14
4740,4
4741,7
4743,4
4744,10
4745,7
4748,4
4749,4
4750,3
4751,15
4752,10
4753,4
4754,15
4755,4
4756,7
4757,11
4761,7
4763,4
4765,7
4766,7
4767,4
4768,12
4769,6
4770,15
4771,7
4772,7
4774,5
4775,13
4776,5
4782,4
4783,6
4784,7
4787,7
4789,10
4792,10
4795,4
4796,13
4798,4
4799,0
4800,1
4801,7
4802,0
4803,7
4804,4
4806,7
4809,7
4810,7
4811,7
4812,1
4814,15
4815,7
4816,4
4818,0
4821,15
4822,4
4823,13
4826,7
4830,5
4831,11
4832,7
4833,10
4834,4
4835,7
4836,7
4837,15
4840,13
4842,7
4844,5
4846,4
4848,12
4849,7
4851,7
4854,11
4855,15
4857,11
4859,5
4861,6
4862,7
4863,5
4865,12
4866,0
4867,4
4873,7
4874,14
4875,13
4876,10
4878,14
4880,7
4881,7
4885,15
4886,4
4887,15
4888,7
4889,5
4890,4
4893,15
4895,4
4896,3
4897,7
4898,5
4899,1
4901,7
4902,8
4903,7
4911,1
4912,7
4914,5
4915,0
4920,7
4921,7
4923,16
4925,4
4927,12
4928,7
4929,4
4930,7
4932,15
4933,7
4936,7
4941,14
4945,5
4947,0
4948,10
4949,0
4951,1
4952,14
4954,4
4956,0
4957,15
4958,16
4960,4
4961,6
4963,5
4964,1
4965,15
4967,7
4968,7
4969,5
4970,7
4971,7
4972,4
4973,13
4974,4
4975,14
4976,7
4977,7
4978,12
4979,7
4980,14
4981,4
4984,8
4987,14
4988,1
4989,4
4990,3
4992,4
4993,1
4994,4
4995,7
4996,7
4998,15
4999,13
5000,7
5001,0
5002,2
5003,2
5004,4
5008,7
5009,7
5010,7
5012,11
5013,7
5014,7
5015,13
5016,7
5017,9
5018,15
5021,5
5022,7
5023,7
5025,4
5026,15
5027,7
5028,7
5033,15
5034,7
5038,3
5039,1
5040,1
5041,2
5042,11
5043,15
5046,7
5047,0
5048,4
5049,5
5051,7
5053,4
5054,15
5055,0
5056,7
5057,4
5059,6
5060,4
5061,13
5062,14
5063,17
5064,0
5065,12
5066,7
5069,7
5071,13
5072,14
5073,7
5074,4
5075,4
5076,7
5079,7
5080,4
5081,7
5083,4
5085,11
5087,7
5088,4
5092,3
5093,15
5094,0
5095,4
5096,4
5097,4
5098,11
5099,3
5101,4
5102,8
5103,3
5105,7
5106,4
5107,7
5108,15
5109,1
5110,4
5111,7
5114,7
5117,4
5119,7
5120,12
5121,7
5122,7
5125,4
5127,7
5128,10
5134,4
5135,13
5137,6
5139,4
5141,4
5142,4
5146,14
5147,7
5151,4
5152,16
5153,10
5159,3
5161,13
5164,2
5165,10
5167,12
5168,13
5169,9
5170,4
5171,0
5172,7
5177,7
5179,15
5180,6
5182,8
5186,7
5187,4
5193,11
5198,7
5199,17
5202,7
5203,10
5205,4
5208,7
5210,10
5214,8
5218,3
5219,0
5220,4
5222,13
5223,7
5224,6
5225,13
5226,13
5227,1
5229,4
5230,4
5231,4
5232,4
5233,4
5234,4
5236,13
5237,7
5238,7
5241,13
5242,4
5243,0
5244,1
5246,4
5247,0
5248,4
5250,4
5254,10
5255,4
5256,7
5258,7
5264,1
5265,7
5266,15
5267,7
5269,7
5271,7
5275,7
5276,13
5277,0
5278,4
5279,4
5282,15
5283,4
5285,4
5288,6
5289,7
5291,7
5292,4
5293,15
5294,7
5296,13
5297,15
5298,4
5299,13
5300,1
5301,17
5302,1
5303,4
5304,16
5305,4
5307,4
5308,4
5309,13
5312,5
5313,15
5315,7
5316,15
5319,5
5323,10
5324,4
5325,6
5329,5
5333,7
5334,4
5335,13
5337,4
5339,7
5341,7
5342,10
5343,15
5344,15
5346,7
5348,7
5349,15
5352,15
5353,4
5354,4
5356,14
5357,1
5359,7
5360,4
5361,1
5363,4
5364,15
5365,7
5366,7
5367,7
5372,17
5373,16
5375,11
5377,13
5378,0
5379,7
5380,4
5382,4
5383,10
5384,7
5385,6
5387,15
5388,15
5389,17
5391,7
5395,7
5398,7
5400,7
5401,4
5404,13
5410,14
5413,10
5414,0
5415,7
5416,7
5417,8
5418,0
5419,1
5420,0
5421,7
5422,4
5425,16
5427,4
5428,4
5433,1
5434,9
5438,4
5440,17
5443,4
5444,1
5445,0
5446,1
5447,7
5448,3
5449,4
5450,13
5452,13
5458,8
5459,0
5460,4
5462,1
5463,1
5464,5
5466,4
5470,4
5471,13
5473,7
5475,12
5477,13
5478,10
5479,1
5480,4
5481,4
5483,6
5489,10
5490,0
5498,7
5500,4
5501,12
5502,10
5503,7
5504,3
5505,7
5506,12
5507,0
5508,4
5515,7
5516,5
5517,15
5518,7
5521,0
5522,7
5523,14
5524,13
5525,13
5527,7
5528,15
5530,14
5531,7
5534,7
5535,7
5538,8
5539,2
5540,13
5541,16
5544,14
5548,4
5553,15
5556,15
5558,5
5560,11
5561,7
5562,15
5564,15
5568,4
5569,10
5570,15
5572,4
5573,4
5574,5
5575,5
5577,4
5581,4
5582,4
5585,4
5588,10
5597,14
5599,13
5600,7
5601,7
5602,4
5603,4
5604,14
5605,7
5607,7
5608,15
5609,0
5611,16
5612,15
5613,5
5615,7
5617,7
5618,8
5619,6
5620,4
5621,0
5622,13
5625,7
5628,15
5629,11
5630,5
5632,7
5633,7
5636,5
5637,7
5638,0
5641,7
5642,7
5643,6
5644,7
5646,7
5649,10
5650,4
5651,2
5655,7
5662,4
5663,10
5666,7
5667,8
5668,7
5669,6
5670,6
5672,8
5673,7
5675,13
5677,15
5678,0
5679,10
5680,5
5682,7
5684,6
5685,7
5686,16
5689,7
5690,7
5691,10
5693,13
5694,4
5696,7
5699,17
5700,8
5703,4
5705,13
5707,7
5710,4
5712,12
5715,10
5718,4
5723,13
5729,7
5732,15
5734,6
5735,6
5736,6
5737,6
5742,4
5745,4
5746,0
5747,16
5752,13
5754,10
5765,4
5768,8
5772,7
5773,4
5777,13
5778,10
5779,10
5780,4
5782,0
5784,10
5785,6
5787,15
5788,7
5791,13
5792,7
5795,9
5796,1
5799,16
5801,16
5803,0
5808,15
5809,5
5810,7
5812,7
5815,5
5816,1
5818,13
5819,7
5820,6
5825,7
5826,17
5828,7
5829,7
5830,1
5832,7
5833,0
5834,7
5836,13
5839,7
5840,4
5841,1
5843,0
5846,7
5847,7
5850,15
5853,10
5854,5
5857,4
5859,15
5864,1
5866,4
5867,5
5868,6
5869,7
5872,0
5873,7
5874,4
5875,7
5876,7
5878,7
5879,4
5880,1
5881,14
5882,3
5883,10
5888,5
5891,10
5893,7
5899,7
5900,5
5901,7
5902,4
5903,15
5909,4
5910,7
5913,4
5914,6
5915,16
5917,11
5918,10
5923,7
5926,7
5927,11
5932,6
5933,7
5936,7
5938,15
5940,4
5941,11
5942,4
5943,4
5944,15
5945,4
5947,7
5949,15
5952,1
5954,5
5955,7
5956,7
5957,4
5958,4
5959,5
5960,15
5961,15
5962,7
5963,7
5965,0
5966,12
5968,4
5969,4
5970,7
5971,7
5980,12
5981,14
5984,7
5985,13
5986,7
5989,7
5991,5
5992,7
5993,7
5994,13
5995,16
6000,10
6001,4
6003,5
6005,6
6006,4
6008,7
6012,13
6013,0
6014,4
6016,5
6021,5
6022,7
6025,4
6027,7
6031,13
6032,4
6033,4
6035,13
6037,13
6039,4
6040,10
6042,6
6047,12
6051,7
6056,4
6057,5
6058,10
6059,15
6060,4
6062,6
6063,10
6064,7
6073,5
6077,5
6078,0
6084,7
6091,4
6092,4
6093,8
6095,0
6096,7
6100,13
6101,7
6103,16
6104,4
6105,7
6107,7
6109,13
6114,7
6115,7
6116,4
6121,7
6122,6
6123,6
6124,4
6125,4
6126,7
6127,7
6132,15
6133,7
6140,12
6143,5
6148,7
6154,13
6155,4
6156,0
6157,5
6159,7
6162,7
6163,13
6166,4
6170,7
6178,7
6180,5
6182,4
6183,4
6184,7
6185,0
6186,16
6187,5
6188,4
6195,6
6197,12
6198,7
6201,7
6203,4
6204,4
6207,7
6211,7
6212,4
6213,0
6214,12
6215,7
6216,7
6218,7
6219,7
6223,5
6225,7
6227,11
6228,15
6229,7
6230,7
6231,7
6232,1
6233,4
6234,12
6235,7
6237,7
6238,7
6239,1
6240,5
6242,10
6243,10
6244,7
6245,4
6247,13
6249,4
6250,14
6252,13
6254,13
6256,15
6257,7
6260,7
6261,13
6263,16
6264,7
6265,4
6266,13
6268,7
6269,6
6271,13
6273,9
6276,1
6279,5
6281,7
6283,2
6284,6
6286,7
6287,4
6290,10
6291,5
6294,0
6295,4
6296,4
6297,1
6298,4
6299,6
6300,4
6301,7
6302,14
6303,12
6305,7
6306,6
6308,5
6314,4
6315,4
6316,3
6318,4
6322,15
6323,15
6327,6
6329,7
6331,6
6332,13
6333,15
6335,7
6337,5
6338,4
6339,7
6341,7
6342,7
6344,13
6345,11
6348,11
6349,7
6350,14
6355,11
6356,17
6357,4
6358,11
6365,14
6367,4
6368,6
6369,4
6370,7
6373,4
6375,6
6377,3
6378,5
6379,15
6380,6
6383,5
6384,5
6385,7
6386,17
6387,15
6390,11
6395,0
6400,6
6404,4
6405,1
6408,6
6410,4
6412,17
6413,17
6414,3
6415,4
6416,7
6419,7
6422,16
6423,4
6424,4
6425,4
6426,17
6427,3
6428,4
6429,17
6431,7
6432,4
6433,6
6436,7
6440,7
6442,13
6446,13
6447,16
6448,0
6449,7
6450,7
6452,7
6454,7
6458,1
6460,7
6461,7
6464,4
6465,7
6466,7
6467,5
6468,13
6470,17
6473,15
6474,7
6476,12
6477,7
6480,4
6482,4
6484,7
6493,7
6498,16
6502,10
6503,0
6506,15
6509,13
6513,13
6514,10
6515,5
6516,7
6518,16
6521,4
6522,4
6525,7
6527,1
6528,4
6530,15
6531,7
6533,4
6534,1
6535,4
6536,2
6537,0
6538,12
6539,4
6541,0
6547,7
6548,15
6550,4
6552,15
6559,4
6561,4
6562,7
6564,13
6565,7
6566,1
6568,4
6571,7
6579,4
6582,15
6584,4
6585,7
6586,4
6587,4
6591,7
6592,7
6593,4
6595,0
6596,4
6598,6
6599,7
6600,4
6602,10
6603,5
6609,7
6611,7
6612,6
6613,7
6615,10
6617,17
6618,0
6620,4
6624,0
6628,4
6629,10
6630,1
6636,13
6638,4
6639,15
6641,7
6643,7
6644,13
6645,1
6646,7
6650,4
6658,4
6659,4
6662,4
6663,5
6664,0
6665,10
6666,7
6669,7
6671,7
6676,6
6678,14
6679,6
6683,7
6684,13
6686,8
6690,4
6695,10
6703,10
6706,7
6707,10
6708,7
6709,5
6710,13
6711,4
6713,13
6718,4
6721,7
6722,13
6723,0
6724,7
6725,1
6728,7
6730,4
6731,10
6732,13
6735,7
6739,11
6743,1
6744,10
6748,10
6751,15
6753,7
6754,8
6755,10
6757,5
6760,7
6762,13
6763,4
6764,0
6765,7
6768,7
6769,4
6770,7
6771,4
6772,6
6773,4
6774,8
6776,13
6777,7
6779,4
6780,6
6782,11
6783,4
6785,17
6786,7
6787,7
6788,4
6790,14
6791,7
6793,7
6794,3
6796,7
6797,5
6798,5
6800,0
6803,10
6806,5
6807,4
6808,0
6810,15
6811,4
6812,4
6813,13
6814,0
6816,4
6818,7
6820,7
6822,7
6826,17
6827,4
6828,7
6829,4
6830,15
6832,7
6835,10
6840,4
6850,4
6851,13
6852,7
6856,11
6857,1
6858,7
6862,5
6863,11
6864,11
6867,4
6868,5
6869,6
6870,12
6872,0
6873,4
6874,0
6875,4
6877,4
6879,15
6880,10
6881,4
6883,7
6884,5
6885,15
6887,7
6888,10
6889,2
6890,7
6892,4
6893,5
6896,16
6898,7
6902,7
6906,7
6909,15
6918,7
6920,5
6927,7
6930,6
6932,5
6934,0
6935,6
6936,4
6940,7
6942,4
6944,4
6945,6
6947,7
6950,1
6951,4
6952,10
6953,13
6954,12
6957,4
6958,10
6959,14
6961,7
6963,6
6964,15
6966,14
6970,13
6971,15
6974,4
6975,15
6977,0
6978,4
6979,15
6981,7
6982,16
6983,13
6985,7
6986,1
6987,5
6989,5
6990,0
6991,13
6992,7
6993,4
6995,4
6996,14
6997,5
6999,4
7000,4
7001,14
7002,7
7003,15
7004,4
7005,4
7007,7
7008,13
7009,7
7010,7
7011,7
7012,4
7013,7
7016,7
7017,0
7018,15
7020,13
7022,0
7023,4
7024,7
7025,16
7026,4
7027,17
7028,5
7029,15
7034,7
7036,4
7038,13
7040,7
7042,7
7043,7
7044,5
7045,8
7046,4
7048,5
7050,11
7051,4
7055,4
7056,7
7058,4
7059,3
7060,11
7061,13
7062,7
7063,7
7064,8
7065,16
7067,4
7068,12
7069,7
7070,17
7071,7
7072,17
7073,4
7074,4
7075,11
7076,5
7078,7
7079,7
7080,13
7081,4
7082,4
7083,7
7084,13
7085,13
7086,7
7087,1
7088,13
7089,4
7090,1
7091,4
7093,4
7095,7
7096,6
7099,14
7101,13
7102,7
7104,16
7107,4
7108,5
7110,7
7111,7
7115,12
7116,10
7117,10
7121,4
7122,7
7123,8
7125,7
7126,4
7130,7
7131,7
7132,4
7135,15
7136,13
7137,13
7139,13
7142,7
7143,16
7147,7
7149,4
7150,4
7151,13
7152,15
7153,7
7154,13
7155,4
7156,16
7158,7
7160,7
7161,4
7162,7
7163,14
7164,8
7165,11
7171,6
7172,7
7173,13
7177,7
7178,7
7179,7
7180,15
7182,4
7186,4
7189,4
7190,7
7192,0
7193,0
7195,5
7196,7
7198,4
7199,4
7204,7
7206,4
7207,4
7208,7
7209,4
7210,17
7211,13
7212,13
7215,13
7216,5
7217,7
7219,7
7222,7
7223,12
7228,8
7234,7
7235,10
7236,14
7238,7
7243,7
7245,10
7247,1
7248,7
7250,4
7254,7
7255,4
7256,1
7257,15
7258,5
7260,13
7263,7
7265,7
7266,14
7272,7
7282,10
7283,7
7285,7
7293,13
7294,4
7299,7
7300,0
7302,0
7303,16
7305,12
7307,0
7308,1
7309,0
7311,13
7312,7
7315,7
7316,4
7317,4
7318,7
7319,10
7320,13
7323,4
7324,1
7325,4
7327,7
7334,4
7335,9
7340,4
7343,6
7346,4
7347,15
7348,15
7349,7
7352,7
7354,13
7355,2
7357,7
7358,6
7360,7
7361,14
7362,7
7366,4
7367,5
7369,4
7371,12
7372,7
7373,10
7374,3
7375,13
7376,0
7379,16
7380,13
7381,4
7382,7
7386,1
7387,7
7394,4
7395,4
7396,7
7407,1
7411,4
7415,12
7419,4
7437,4
7438,0
7439,5
7444,13
7445,12
7448,4
7449,7
7450,13
7451,4
7453,0
7454,1
7456,7
7458,16
7459,5
7460,7
7478,7
7481,7
7482,5
7484,6
7487,7
7492,10
7493,7
7502,16
7505,12
7541,4
7560,15
7564,10
7566,6
7569,15
7570,15
7571,5
7572,7
7573,0
7574,7
7577,11
7579,7
7583,7
7584,4
7585,7
7586,16
7587,15
7613,7
7614,17
7615,7
7616,15
7619,7
7620,4
7624,7
7625,7
7627,4
7636,10
7649,1
7650,10
7669,13
7697,13
7698,7
7700,0
7701,13
7702,7
7705,4
7706,11
7708,4
7713,7
7714,11
7720,13
7728,5
7738,4
7743,3
7748,5
7753,7
7757,1
7759,7
7762,7
7764,10
7766,15
7767,7
7771,1
7773,7
7774,1
7782,7
7786,6
7787,16
7789,7
7790,4
7791,15
7792,15
7802,1
7809,13
7810,14
7811,7
7812,14
7815,4
7817,8
7818,4
7820,7
7822,13
7826,15
7827,14
7831,12
7832,12
7833,12
7834,4
7835,4
7836,6
7840,1
7841,8
7842,7
7843,4
7844,0
7845,4
7846,10
7872,4
7878,5
7881,10
7882,10
7883,10
7888,4
7889,17
7892,0
7894,17
7895,7
7897,4
7899,0
7914,6
7915,0
7916,4
7919,7
7920,4
7921,10
7922,7
7924,7
7925,1
7926,7
7932,6
7934,4
7935,10
7936,16
7938,7
7939,7
7941,4
7942,13
7943,9
7944,15
7946,7
7947,7
7948,7
7951,8
7958,5
7959,7
7976,7
7979,11
7980,7
7981,7
7982,7
7983,4
7984,10
7987,10
7990,11
7991,0
7995,7
8003,7
8008,11
8009,7
8010,7
8011,6
8012,4
8014,7
8015,3
8016,7
8019,7
8033,5
8039,17
8042,7
8044,9
8056,5
8057,7
8070,7
8093,0
8094,17
8117,0
8121,4
8123,4
8125,7
8126,7
8128,7
8129,6
8130,6
8131,4
8132,0
8133,7
8136,5
8137,10
8138,14
8142,5
8143,7
8147,7
8154,7
8157,8
8158,7
8167,13
8169,8
8183,4
8187,4
8188,7
8189,4
8190,7
8191,7
8194,7
8195,7
8196,10
8197,7
8199,7
8207,5
8208,7
8225,10
8228,12
8235,13
8236,9
8239,4
8240,7
8253,2
8254,8
8256,13
8257,16
8261,7
8263,11
8264,6
8266,11
8267,7
8268,0
8273,13
8275,4
8290,5
8327,7
8331,4
8332,7
8336,13
8337,7
8338,7
8340,15
8341,1
8360,4
8361,1
8362,4
8363,4
8364,7
8366,4
8367,7
8368,8
8369,15
8370,4
8371,15
8372,2
8373,15
8376,4
8385,13
8387,5
8388,7
8392,7
8403,1
8404,15
8410,5
8420,7
8422,13
8423,13
8447,14
8451,7
8453,4
8459,13
8460,13
8462,7
8463,7
8464,7
8465,5
8477,14
8482,7
8484,16
8485,7
8487,11
8491,5
8492,7
8493,7
8494,7
8499,7
8502,11
8504,7
8507,7
8511,4
8522,4
8524,7
8525,4
8526,1
8527,7
8528,4
8529,4
8530,7
8531,4
8533,13
8534,7
8535,7
8537,2
8542,11
8544,4
8571,7
8572,3
8574,4
8575,7
8576,4
8577,6
8580,1
8581,7
8582,16
8583,1
8584,7
8589,7
8591,1
8596,5
8600,7
8604,0
8607,2
8609,4
8610,4
8611,4
8612,3
8614,4
8616,11
8617,7
8618,7
8620,4
8622,6
8623,4
8625,6
8629,4
8633,4
8636,0
8638,7
8640,7
8641,4
8642,4
8643,13
8644,15
8645,7
8650,7
8654,1
8656,5
8657,17
8661,17
8665,5
8666,0
8667,13
8670,12
8672,7
8675,0
8684,7
8689,5
8690,14
8695,4
8699,7
8700,1
8709,13
8711,4
8712,13
8713,11
8718,7
8720,4
8722,4
8724,16
8725,13
8727,7
8730,7
8743,14
8745,7
8751,9
8752,7
8753,6
8754,7
8761,7
8763,11
8765,5
8766,9
8767,5
8768,5
8772,7
8777,7
8779,7
8781,15
8783,12
8784,13
8785,7
8790,4
8795,1
8796,4
8797,6
8798,15
8799,4
8800,14
8807,1
8808,4
8810,15
8811,8
8813,7
8814,4
8819,11
8820,11
8821,11
8823,4
8827,4
8828,15
8830,10
8831,5
8832,7
8833,13
8835,7
8836,15
8838,7
8839,10
8840,7
8848,7
8850,3
8851,4
8853,7
8854,10
8857,7
8859,4
8860,7
8861,10
8864,4
8865,14
8866,4
8870,7
8871,4
8872,4
8873,7
8874,4
8879,5
8880,7
8882,15
8884,4
8892,10
8893,4
8899,7
8903,10
8906,10
8907,4
8908,15
8910,4
8911,13
8914,7
8915,7
8916,13
8917,1
8918,4
8920,7
8921,13
8923,7
8927,4
8928,10
8929,7
8930,6
8931,6
8933,7
8935,4
8937,0
8938,6
8943,7
8946,4
8947,12
8948,4
8949,4
8950,7
8951,7
8954,6
8955,15
8957,15
8958,7
8961,0
8963,7
8964,7
8965,1
8966,7
8968,5
8969,7
8970,7
8972,0
8973,7
8974,1
8977,7
8979,6
8981,7
8982,7
8983,0
8984,0
8985,15
8986,4
8987,6
8988,4
8989,4
8998,6
8999,6
9000,6
9001,4
9004,3
9005,12
9010,13
9012,7
9018,6
25737,10
25744,6
25750,8
25752,4
25753,7
25755,10
25763,7
25764,7
25769,4
25771,8
25773,5
25774,4
25777,4
25788,7
25792,7
25795,13
25801,4
25805,4
25807,5
25825,9
25826,4
25827,4
25828,13
25839,13
25841,7
25842,8
25850,4
25852,15
25856,7
25865,7
25868,4
25874,4
25882,7
25886,7
25891,8
25898,7
25900,7
25901,7
25904,9
25906,13
25911,15
25916,16
25920,5
25927,15
25929,9
25930,15
25937,11
25940,7
25941,7
25945,9
25947,4
25952,7
25962,1
25965,4
25971,13
25972,9
25993,7
25995,7
25996,7
25999,7
26003,16
26005,1
26007,16
26009,7
26010,11
26012,1
26013,1
26025,1
26052,5
26079,7
26082,7
26084,4
26085,7
26086,7
26093,13
26094,7
26111,7
26116,15
26117,9
26122,10
26125,4
26131,16
26133,3
26147,4
26150,16
26151,7
26152,4
26157,10
26160,4
26163,11
26164,8
26171,4
26172,15
26176,6
26178,13
26180,7
26188,7
26198,4
26199,4
26208,13
